9120,36,0
16874,44,0
3975,46,0
11602,15,0
17215,21,1
19443,32,1
4307,23,1
6171,51,2
18023,14,2
12457,28,2
11186,11,2
10494,33,2
5656,19,2
8134,54,3
6381,29,3
17723,41,3
2990,58,3
6566,24,3
4135,3,3
17830,18,3
5664,43,3
16095,2,5
10489,35,5
13853,3,5
2531,45,5
11910,13,5
12767,13,5
9464,53,6
11303,1,6
4581,55,6
18234,59,6
2203,40,7
17024,30,7
13386,4,7
15961,55,7
8024,41,8
16631,4,8
14365,25,8
3328,31,8
982,42,9
18792,35,9
9612,42,9
5288,31,9
18553,10,9
7072,1,9
6260,49,9
16173,30,9
1672,49,9
5145,5,9
8669,10,10
18511,50,10
12535,20,10
6964,25,11
3613,5,11
17397,50,12
19622,20,12
7555,16,12
18714,16,12
16032,26,13
10360,16,13
1514,26,13
15310,22,13
13195,12,14
14376,22,14
669,12,14
5184,52,14
17973,12,15
1663,52,15
19559,48,15
12875,48,15
9460,0,16
19512,0,16
4910,8,16
17911,8,17
248,57,17
8981,57,17
15999,13,17
13220,52,17
15930,38,17
6502,38,17
1942,58,18
14337,45,18
10666,6,19
15741,57,19
698,43,20
12704,31,20
6551,13,21
6703,52,21
13658,38,21
18985,15,22
4230,6,22
18679,6,22
14889,15,23
16168,7,23
6617,55,23
6756,7,23
1086,17,23
17400,7,23
16894,23,23
7910,17,23
15395,45,24
4354,49,24
11413,13,24
5856,5,24
17926,18,25
206,18,25
8132,5,25
5487,38,25
608,34,25
13201,45,25
6312,30,26
5446,34,26
2845,34,26
17883,8,26
3804,46,27
582,16,27
10647,47,27
17044,47,27
11225,56,27
10656,32,28
2289,56,28
9600,32,28
4126,3,28
7606,47,28
7455,31,29
19784,12,29
10582,27,30
18462,27,30
1780,47,31
14314,31,31
19774,27,31
960,52,31
14881,39,31
4463,39,31
17976,46,31
6526,39,31
15205,19,32
3245,3,32
1128,37,32
3913,37,32
512,39,33
15860,6,33
10194,38,34
15124,59,34
11883,38,34
628,56,34
506,49,35
10325,1,35
14169,37,35
15874,9,35
13504,9,35
5095,9,35
9280,24,36
19155,44,36
13379,52,37
9239,3,37
2096,9,37
2913,56,37
13192,33,38
773,16,38
835,37,38
1950,10,39
9404,52,39
9095,49,39
15821,48,40
18837,6,41
8826,0,41
8492,27,43
1888,44,43
2239,13,43
18757,45,43
16842,31,44
11966,8,44
9000,8,44
245,20,45
3378,34,45
3663,57,45
7461,50,46
9296,56,46
6957,37,46
14298,12,46
12946,45,46
14966,11,47
1061,5,47
13028,21,47
2682,31,49
10425,42,50
10094,6,50
19413,11,50
14613,58,52
11514,34,52
304,35,52
434,13,52
802,17,52
2143,47,53
10051,15,54
13013,28,54
2045,37,54
16609,35,55
19804,41,56
5241,47,56
8698,47,56
13049,0,57
6569,0,57
18416,57,57
16871,25,58
8230,44,58
1426,25,58
4826,17,60
2406,35,61
4431,20,61
5940,48,61
8539,56,61
5828,20,61
18081,36,62
70,56,62
16858,36,62
11559,17,62
9706,9,63
19749,23,64
18778,22,65
8582,9,65
15794,4,68
177,4,68
17608,30,70
1092,46,70
16688,2,71
4,3,72
1441,43,72
16008,4,73
19543,10,73
15109,57,73
772,57,73
12073,27,73
11175,34,73
975,37,74
7357,16,74
17658,29,74
18586,22,75
7324,34,75
9491,22,75
3398,38,75
4499,59,75
5102,55,76
12192,47,76
939,48,76
16331,41,77
16571,7,77
5929,36,77
13929,16,79
