5720,22,0
6996,30,0
4623,7,0
7568,16,0
3819,17,0
7641,27,0
6354,23,1
2264,11,1
2139,8,1
8727,1,1
4712,29,1
8863,4,1
1269,20,1
9366,31,1
1131,19,2
5268,25,2
2532,12,2
4889,25,2
7382,9,2
9588,5,2
1224,28,2
1403,13,2
9391,5,2
3650,15,2
8859,24,3
5308,24,3
4233,15,3
7822,2,3
3450,14,3
4195,2,3
166,10,3
8606,2,3
2192,28,4
4597,26,4
2335,26,4
3584,26,4
2723,10,6
4732,14,8
8210,13,9
6009,12,9
1896,2,13
7149,0,13
7126,6,13
5653,27,15
7022,5,15
2886,15,17
9244,4,19
5677,21,19
2450,5,28
8086,5,28
1662,26,32
3981,26,32
1531,2,33
6547,14,33
6332,12,35
4755,18,35
935,17,36
5449,31,37
2583,10,37
4809,31,37
8824,10,37
3770,14,39
8770,14,39
4397,0,41
8930,4,43
3749,29,43
6033,20,45
1510,20,45
7729,2,47
4947,5,49
2130,10,49
9849,16,50
3427,27,52
8990,30,55
3751,28,56
1555,13,58
8860,13,58
8754,1,59
4695,4,59
6473,1,59
6489,25,60
6563,25,61
2982,7,62
6373,29,62
7934,15,63
946,31,64
1671,19,65
4583,12,74
646,12,74
41,14,75
2489,9,76
9293,9,76
7725,24,77
8961,24,78
2546,18,78
7279,18,78
1493,18,78
1547,21,78
4217,21,78
626,21,78
1340,21,78
3996,25,79
796,21,79
9878,19,79
3015,19,79
6610,19,79
6363,6,79
6150,6,79
6118,6,79
6681,6,79
8562,6,79
9979,6,79
5775,6,79
2032,6,79
3335,0,79
5508,0,79
5285,21,80
619,21,80
7992,6,80
5144,0,80
2832,0,80
2412,0,80
1884,0,80
3198,0,80
1935,0,80
3915,0,80
4061,0,80
6823,0,80
8870,0,80
5486,0,80
7778,0,80
4995,0,80
3811,0,80
6419,5,81
5799,0,81
5919,30,81
7633,30,81
708,30,81
872,30,81
9408,30,81
1048,30,81
4709,30,81
1386,30,81
9817,26,82
3408,12,82
498,30,82
7509,30,82
2656,30,82
1451,30,82
9835,30,82
2836,30,82
9047,30,82
3379,30,82
5643,30,83
3419,30,83
8329,30,83
3764,30,83
5410,30,83
9253,30,83
5539,30,83
3271,30,83
8664,17,84
2911,30,84
5581,30,84
4106,30,84
8085,30,84
3930,30,84
735,30,84
1027,17,84
8207,17,84
9921,17,84
8579,17,84
4724,17,84
9347,17,84
7667,7,85
7927,0,85
1139,0,85
3329,17,85
2134,17,85
8041,17,85
5596,17,85
2317,17,85
3093,17,85
5360,17,85
8274,17,85
1938,17,85
6746,1,86
6875,0,86
4815,0,86
1038,17,86
1136,17,86
4632,17,86
3907,0,87
828,17,87
3454,17,87
2278,17,87
8303,17,87
4880,17,87
652,17,87
7193,17,87
7362,17,87
6042,8,88
8709,15,88
5788,17,88
4540,17,88
3581,17,88
4432,22,88
9465,22,88
752,19,89
6446,6,89
5846,22,89
3315,22,89
1670,22,89
4421,22,89
7780,22,89
5316,22,89
2685,19,90
3882,0,90
3864,22,90
6534,22,90
3120,22,90
2023,22,90
7163,22,90
8230,22,90
7302,22,90
8198,22,90
5319,17,91
1987,22,91
9064,22,91
9493,22,91
8237,22,91
4987,22,91
3292,22,91
3284,22,91
2703,22,91
7571,22,91
7115,13,92
2733,22,92
5711,22,92
2520,22,92
9591,22,92
969,22,92
7102,29,92
780,29,92
3544,0,93
8790,29,93
9036,29,93
9333,29,93
2890,29,93
3279,29,93
174,29,93
8464,29,93
44,29,93
415,29,93
6411,29,93
5425,4,94
4725,29,94
8734,29,94
9175,29,94
2196,29,94
1948,29,94
2339,29,94
4434,29,94
1348,29,94
612,29,94
2041,0,95
8656,29,95
3467,29,95
9149,29,95
7321,29,95
1502,29,95
2648,29,95
8962,21,96
3874,22,96
9660,29,96
327,29,96
4885,29,96
6626,7,96
3240,16,97
5102,26,97
6213,20,97
1333,7,97
2448,7,97
7197,7,97
6734,15,98
2205,15,98
6065,7,98
7239,7,98
8163,7,98
8122,7,98
5180,7,98
3990,7,98
8417,7,98
1706,7,98
9021,7,98
1192,7,98
4914,7,98
181,11,99
2234,14,99
4174,19,99
4495,7,99
444,7,99
6937,7,99
4706,7,99
5991,7,99
9434,7,99
5510,7,99
4089,21,100
7039,19,100
3133,7,100
4274,7,100
2080,7,100
6919,7,100
4641,7,100
2286,7,100
3346,7,100
632,7,100
5232,27,100
9901,27,100
4988,27,100
1248,27,100
3125,27,100
4333,27,100
6171,0,101
5667,27,101
4998,27,101
1260,27,101
1837,27,101
8007,27,101
5211,27,101
3173,27,101
9562,27,101
645,27,101
9734,27,102
5431,27,102
5778,27,102
1906,27,102
6768,27,102
909,27,102
1976,27,102
7351,27,102
7192,27,102
7997,19,103
9126,0,103
5212,27,103
3732,27,103
6477,27,103
3124,27,103
1699,27,103
9477,27,103
5155,16,103
2822,16,103
2006,16,103
5645,16,103
7460,6,104
9364,16,104
8909,16,104
2518,16,104
1309,16,104
5448,16,104
7841,16,104
2043,16,104
3039,16,104
5627,16,104
5439,16,104
1917,16,104
9686,16,104
3507,19,105
5390,16,105
5698,16,105
6347,16,105
6044,16,105
1581,16,105
5849,16,105
3909,16,105
5060,16,105
165,13,106
3591,16,106
5584,16,106
2215,16,106
6230,16,106
32,16,106
6210,16,106
8862,11,106
6049,13,107
5979,11,107
7660,11,107
929,11,107
2148,11,107
4621,11,107
3358,11,107
4437,11,107
6574,11,107
118,11,107
3071,11,107
4127,11,107
300,11,107
9138,11,107
1217,11,107
4054,26,108
8744,0,108
1408,11,108
5977,11,108
6969,11,108
6731,11,108
381,11,108
3415,11,108
2075,11,108
9185,11,108
2475,11,108
683,11,109
5648,11,109
7642,11,109
906,11,109
8893,11,109
6655,11,109
6201,8,109
9104,8,109
9198,8,109
3600,0,110
5343,0,110
7962,8,110
3733,8,110
4803,8,110
7430,8,110
5111,8,110
6675,8,110
782,8,110
9656,12,111
6657,13,111
4703,26,111
8510,21,111
6286,8,111
6131,8,111
2537,8,111
2954,8,111
2105,8,111
5843,8,111
1591,8,111
8845,8,111
905,8,111
8132,8,111
3516,8,111
4031,8,111
1385,8,111
8623,10,112
8932,6,112
566,0,112
9585,8,112
8333,8,112
7919,8,112
3949,8,112
9373,8,112
9761,8,112
6849,8,112
6023,1,113
1064,23,113
412,23,113
5713,23,113
6669,23,113
3395,23,113
7933,23,113
7695,23,113
5646,23,113
8279,23,113
8554,23,113
1949,23,113
6650,23,113
6108,23,113
126,23,113
4980,23,113
8082,21,114
3563,23,114
9028,23,114
5351,23,114
9553,23,114
854,23,114
1440,23,114
5532,23,114
1702,23,114
9332,23,114
7868,23,114
7835,23,114
2225,19,115
326,23,115
6694,23,115
8162,23,115
3003,23,115
5476,4,115
9148,4,115
8391,4,115
2142,4,115
2734,4,115
7065,4,115
1970,4,115
9450,31,116
294,21,116
9125,16,116
7832,4,116
1105,4,116
4876,4,116
6217,4,116
5349,4,116
2112,4,116
4497,4,117
810,4,117
4717,4,117
8750,4,117
5052,4,117
6094,4,117
4626,4,117
7721,4,117
9537,4,117
8917,4,117
2118,4,117
153,2,118
2252,4,118
6824,4,118
192,4,118
5496,4,118
6567,4,118
9114,4,118
2628,20,118
5697,20,118
1530,20,118
6758,20,118
8119,20,118
8466,21,119
9993,19,119
739,20,119
1951,20,119
1824,20,119
462,20,119
3058,20,119
1290,20,119
8106,20,120
3851,20,120
1918,20,120
4408,20,120
710,20,120
1517,20,120
3217,20,120
3276,20,120
9672,20,120
8057,20,120
3149,20,120
7213,20,120
3144,20,120
5749,20,120
8056,20,120
4177,20,120
8104,20,120
9913,10,121
1234,20,121
7385,20,121
2331,31,121
9621,31,121
5893,31,121
5113,31,121
205,9,122
6333,31,122
234,31,122
4694,31,122
