4781,28,0
6671,14,0
1938,21,0
2241,18,0
3652,16,0
7779,16,0
3350,31,0
2119,20,0
9950,20,0
8576,27,0
3245,27,0
3730,26,0
4766,26,0
3174,6,0
7801,6,0
8634,18,0
9958,5,0
3533,5,0
2400,6,0
7230,13,0
4021,13,0
6340,13,0
4007,9,0
1569,9,0
7870,9,0
7281,9,0
2309,0,0
2146,0,0
723,0,0
4679,29,0
9566,29,0
2065,29,0
953,30,0
6189,30,0
8428,30,0
2376,30,0
9662,24,0
6991,24,0
3649,24,0
9989,29,0
3133,24,0
4213,8,0
779,8,0
4734,8,0
9238,7,0
1235,8,0
3417,7,0
2420,7,0
9133,23,0
2303,7,0
6567,23,0
3326,23,0
9247,23,0
4298,1,0
3428,1,0
573,1,0
5287,1,0
9165,1,0
7182,11,0
3781,11,0
310,11,0
4127,11,0
4868,25,0
5024,25,0
5396,25,0
5785,25,0
3168,17,0
5592,17,0
571,17,0
6344,17,0
4048,17,0
5265,19,0
2008,19,0
6816,19,0
2861,25,0
4379,19,0
2498,19,0
4002,22,0
3199,22,0
6086,22,0
9762,22,0
9386,19,0
6877,22,0
3850,3,0
8782,3,0
7416,3,0
2604,22,0
633,3,0
7375,3,0
3309,15,0
4466,15,0
5254,15,0
18,15,0
1042,15,0
8516,4,0
3939,4,0
9691,4,0
8725,4,0
6084,4,0
8556,4,0
6790,12,0
3640,12,0
9620,12,0
6328,12,0
2012,12,0
8589,12,0
9581,2,0
7031,2,0
3632,2,0
9494,2,0
6040,2,0
2984,2,0
5040,10,0
171,10,0
2839,10,0
9858,10,0
8455,10,0
4947,10,0
4966,10,0
1294,31,4
7215,31,4
1317,31,4
671,31,4
8,31,4
845,31,4
451,31,4
3870,31,4
7919,31,4
2069,31,4
4513,31,4
182,31,4
3492,31,4
5783,31,4
3044,31,4
593,31,4
9651,31,4
4065,31,4
4078,31,4
9010,31,4
4027,31,4
3979,31,4
7969,31,4
6975,31,4
5505,31,4
1464,31,4
5012,31,4
9092,31,4
6875,31,4
6034,31,4
9462,28,4
524,28,4
8028,28,4
2587,28,4
594,28,4
7485,28,4
7016,28,4
1978,28,4
8816,28,4
4099,28,4
2332,28,4
3027,28,4
5432,28,4
2178,28,4
5736,28,4
2937,28,4
8282,28,4
9490,28,4
4211,28,4
583,28,4
8787,28,4
6391,28,4
7484,28,4
1536,28,4
4969,28,4
1678,28,4
727,28,4
3336,28,4
9878,28,4
2447,28,4
7139,14,4
6229,14,4
6943,14,4
7412,14,4
6916,14,4
9733,14,4
4264,14,4
3646,14,4
3677,14,4
8271,14,4
4290,14,4
6723,14,4
8870,14,4
7364,14,4
5465,14,4
323,14,4
6228,14,4
825,14,4
5556,14,4
9153,14,4
8830,14,4
4219,14,4
7437,14,4
3590,14,4
3142,14,4
8651,14,4
6823,14,4
7158,14,4
5220,14,4
9561,14,4
153,21,4
4654,21,4
5393,21,4
3260,21,4
3968,21,4
5500,21,4
8834,21,4
875,21,4
5850,21,4
6238,21,4
2531,21,4
6070,21,4
7861,21,4
1381,21,4
3466,21,4
6990,21,4
4903,21,4
5348,21,4
803,21,4
5171,21,4
2465,21,4
9665,21,4
6075,21,4
6945,21,4
6993,21,4
5812,21,4
8483,21,4
7992,21,4
1592,21,4
7947,21,4
5550,18,4
73,18,4
2637,18,4
4951,18,4
5263,18,4
6023,18,4
9131,18,4
1534,18,4
5624,18,4
4621,18,4
1392,18,4
2989,18,4
662,18,4
1324,18,4
651,18,4
2436,18,4
3907,18,4
1924,18,4
7953,18,4
2232,18,4
452,18,4
5715,18,4
8754,18,4
756,18,4
8168,18,4
7019,18,4
6569,18,4
3372,18,4
5106,18,4
7971,18,4
4443,16,4
8766,16,4
8033,16,4
521,16,4
3645,16,4
5,16,4
7372,16,4
2273,16,4
9076,16,4
1961,16,4
1510,16,4
2148,16,4
52,16,4
5206,16,4
7838,16,4
3871,16,4
2808,16,4
2347,16,4
997,16,4
873,16,4
4335,16,4
3605,16,4
1614,16,4
2434,16,4
5570,16,4
6197,16,4
2900,16,4
1837,16,4
9409,16,4
3192,16,4
1029,20,4
8160,20,4
7788,20,4
5392,20,4
1792,20,4
3621,20,4
610,20,4
7400,20,4
4384,20,4
3101,20,4
8190,20,4
4859,20,5
7819,20,5
8632,20,5
3025,20,5
907,20,5
8086,20,5
6963,20,5
2975,20,5
851,20,5
2142,20,5
2202,20,5
7975,20,5
8050,20,5
2556,20,5
9240,20,5
581,20,5
3324,20,5
4309,20,5
6381,20,5
8577,27,5
8342,27,5
7961,27,5
3393,27,5
9623,27,5
6440,27,5
6460,27,5
6277,27,5
3007,27,5
4459,27,5
5766,27,5
1867,27,5
5087,27,5
2040,27,5
7796,27,5
8165,27,5
8346,27,5
6865,27,5
2768,27,5
784,27,5
6470,27,5
2725,27,5
329,27,5
6179,27,5
6707,27,5
2353,27,5
8153,27,5
1716,27,5
9761,27,5
9207,27,5
1060,26,5
2428,26,5
839,26,5
6606,26,5
3879,26,5
7254,26,5
3475,26,5
4469,26,5
807,26,5
3915,26,5
8874,26,5
1283,26,5
8345,26,5
1939,26,5
4208,26,5
6081,26,5
3808,26,5
1935,26,5
233,26,5
9324,26,5
6797,26,5
3719,26,5
683,26,5
9714,26,5
7344,26,5
8752,26,5
9108,26,5
6892,26,5
6632,26,5
591,26,5
3394,6,5
4993,6,5
6917,6,5
4998,6,5
8939,6,5
7592,6,5
6546,6,5
6148,6,5
9052,6,5
9681,6,5
2179,6,5
6842,6,5
9832,6,5
6134,6,5
2874,6,5
6483,6,5
7142,6,5
6770,6,5
277,6,5
9614,6,5
882,6,5
3691,6,5
4495,6,5
4105,6,5
3340,6,5
3154,6,5
8930,6,5
5845,6,5
7041,6,5
3403,6,5
2304,5,5
4912,5,5
1731,5,5
4411,5,5
5745,5,5
8935,5,5
3151,5,5
3650,5,5
8130,5,5
3779,5,5
8511,5,5
7816,5,5
9364,5,5
7525,5,5
2411,5,5
8848,5,5
9892,5,5
7461,5,5
8819,5,5
3966,5,5
1256,5,5
8928,5,5
5187,5,5
8392,5,5
355,5,5
5377,5,5
8178,5,5
9080,5,5
5916,5,5
8707,5,5
60,13,5
390,13,5
2522,13,5
8916,13,5
4657,13,5
1448,13,5
9607,13,5
8482,13,5
7513,13,5
7831,13,5
518,13,5
6162,13,5
405,13,5
1506,13,5
8979,13,5
5238,13,5
8529,13,5
6100,13,5
2147,13,5
2585,13,5
5132,13,5
4732,13,5
4552,13,5
838,13,5
1246,13,5
632,13,6
6205,13,6
7341,13,6
4380,13,6
9869,13,6
6520,9,6
9116,9,6
1999,9,6
8843,9,6
1172,9,6
602,9,6
2236,9,6
1137,9,6
3763,9,6
8975,9,6
9773,9,6
9351,9,6
8288,9,6
9486,9,6
8708,9,6
5951,9,6
1009,9,6
7119,9,6
1998,9,6
2095,9,6
2407,9,6
3537,9,6
1503,9,6
2524,9,6
5564,9,6
2089,9,6
9196,9,6
6102,9,6
5883,9,6
5515,9,6
2662,0,6
7259,0,6
587,0,6
4169,0,6
4408,0,6
6242,0,6
9556,0,6
9337,0,6
2908,0,6
5038,0,6
8946,0,6
235,0,6
6710,0,6
9451,0,6
3145,0,6
7203,0,6
4107,0,6
6183,0,6
1621,0,6
4696,0,6
2754,0,6
2558,0,6
214,0,6
8129,0,6
2813,0,6
2686,0,6
2441,0,6
9980,0,6
1051,0,6
2132,0,6
3757,29,6
9910,29,6
2762,29,6
5339,29,6
7176,29,6
3075,29,6
5743,29,6
4372,29,6
5920,29,6
9579,29,6
4458,29,6
7526,29,6
9006,29,6
1618,29,6
9676,29,6
4165,29,6
3267,29,6
1301,29,6
951,29,6
3504,29,6
2334,29,6
350,29,6
9,29,6
368,29,6
2788,29,6
9984,29,6
5098,29,6
7845,29,6
5919,29,6
2220,29,6
4421,30,6
8583,30,6
4204,30,6
2774,30,6
115,30,6
3962,30,6
1303,30,6
1922,30,6
6625,30,6
3841,30,6
7296,30,6
3256,30,6
9440,30,6
6622,30,6
9555,30,6
7828,30,6
8886,30,6
7346,30,6
9933,30,6
6781,30,6
2171,30,6
4184,30,6
8070,30,6
5019,30,6
4152,30,6
5458,30,6
3800,30,6
7931,30,6
5311,30,6
8849,30,6
1945,24,6
7045,24,6
5257,24,6
8580,24,6
2260,24,6
6528,24,6
3514,24,6
7456,24,6
7406,24,6
2595,24,6
6363,24,6
866,24,6
5041,24,6
8495,24,6
5228,24,6
7571,24,6
156,24,6
7551,24,6
8252,24,6
1361,24,6
713,24,6
7709,24,6
8210,24,6
9315,24,6
7107,24,6
7847,24,6
6496,24,6
7419,24,6
7743,24,6
2925,24,6
9643,8,6
9446,8,6
4044,8,6
3001,8,6
1983,8,6
2680,8,6
7996,8,6
4407,8,6
8207,8,6
6120,8,6
5205,8,6
1201,8,6
8653,8,6
3190,8,6
1591,8,6
4133,8,6
8255,8,6
786,8,6
9213,8,6
7374,8,6
154,8,6
9246,8,6
741,8,6
4659,8,6
9164,8,6
7377,8,6
6645,8,6
220,8,6
1215,8,6
9560,8,6
300,7,7
4585,7,7
1719,7,7
276,7,7
9206,7,7
1003,7,7
8655,7,7
850,7,7
831,7,7
3782,7,7
2963,7,7
3066,7,7
3225,7,7
6542,7,7
6214,7,7
6651,7,7
3419,7,7
358,7,7
3076,7,7
6950,7,7
1145,7,7
9790,7,7
4153,7,7
5946,7,7
9908,7,7
8231,7,7
962,7,7
5216,7,7
8387,7,7
4509,7,7
1798,23,7
9775,23,7
5758,23,7
6383,23,7
7530,23,7
8124,23,7
3038,23,7
6354,23,7
3479,23,7
5232,23,7
9570,23,7
6617,23,7
3212,23,7
6724,23,7
8034,23,7
4759,23,7
9893,23,7
7902,23,7
3716,23,7
5908,23,7
4062,23,7
4776,23,7
3265,23,7
8173,23,7
4716,23,7
4793,23,7
883,23,7
9195,23,7
3311,23,7
1130,23,7
2501,1,7
2264,1,7
1980,1,7
7624,1,7
4012,1,7
5079,1,7
9202,1,7
1564,1,7
3062,1,7
2582,1,7
3783,1,7
4867,1,7
4683,1,7
3102,1,7
2160,1,7
4847,1,7
7520,1,7
1815,1,7
3362,1,7
3974,1,7
3864,1,7
899,1,7
9059,1,7
