4055,53,0
3251,70,0
4896,9,1
10094,67,1
10804,34,1
6151,17,3
8562,48,4
3892,39,4
13425,62,4
284,21,5
10853,55,5
1603,32,5
5661,13,6
16344,5,7
12354,43,9
8948,36,9
940,38,10
16954,0,11
8534,56,13
17343,47,13
16508,22,15
12650,6,16
5770,3,16
13515,64,17
8383,38,17
12553,58,17
12061,10,17
5936,19,18
12074,27,18
3944,45,18
11273,59,18
9249,40,19
10845,26,19
3258,16,19
11905,33,20
18883,70,20
8731,50,20
821,41,20
11974,41,21
12813,69,21
19111,60,21
19448,4,22
1957,69,23
4266,52,23
9493,8,24
19245,28,24
13773,28,25
14879,25,25
16834,11,25
18574,35,26
14647,52,26
4589,35,26
8168,23,26
15626,23,28
9315,25,28
14966,66,29
897,66,29
2508,66,30
4324,29,31
19694,29,32
18470,59,33
3613,18,33
15139,44,33
7642,59,34
12923,49,35
14082,18,37
17360,51,37
14438,7,38
14435,14,38
16262,24,38
18600,14,38
16576,30,38
7833,68,39
14206,65,40
5353,24,40
18464,31,40
4911,20,41
1178,15,42
12489,44,42
18304,71,43
8248,54,43
14851,31,45
14506,46,45
19087,63,45
16052,46,45
14722,1,45
4258,49,46
14795,2,47
10444,30,47
1768,2,47
19839,37,48
13339,37,48
8842,61,49
19935,53,50
15711,61,50
13092,57,50
6440,57,52
8423,12,52
2961,16,54
15958,12,54
17176,1,55
3627,42,55
13762,25,56
8219,68,56
3659,68,56
16448,42,56
5721,42,57
645,16,57
11404,1,58
14840,1,58
18176,62,58
3205,44,59
18706,26,63
7108,0,64
9914,40,65
15144,44,65
8432,15,65
3151,4,67
6480,12,67
16602,65,67
6924,60,68
5629,51,69
5046,51,69
3729,5,70
4455,57,70
3841,30,71
3501,57,76
13277,31,78
447,41,78
4737,37,79
8526,17,83
13332,46,84
18462,54,84
9470,22,85
15952,69,86
8501,32,88
7411,26,90
3531,44,91
19951,11,92
14373,11,92
1458,63,94
17934,20,95
10563,71,96
15145,60,97
13334,39,104
19941,2,105
14237,65,105
16265,36,107
1451,36,107
17208,23,107
11562,63,107
17756,63,107
862,10,108
16790,62,111
15527,16,112
16057,37,113
5421,37,113
17097,52,115
4561,24,115
1707,63,118
11549,45,119
5113,34,121
18888,67,122
4793,38,123
15575,41,123
15132,38,125
4866,62,126
5708,25,127
16550,44,129
11007,50,131
16618,28,131
11221,70,132
5619,29,133
19457,58,134
9684,41,135
686,14,136
2443,35,137
13417,48,139
10230,68,140
13869,1,144
3541,42,144
3563,12,145
10489,6,145
10881,3,146
19986,54,150
2492,54,150
13711,30,154
10054,24,155
18884,24,155
16875,38,155
4961,34,157
6406,54,158
77,23,159
9339,47,160
12293,15,162
12427,59,162
13688,57,163
8267,51,163
17421,55,164
14527,14,165
17607,18,167
13412,20,167
19416,20,167
5977,16,168
2066,24,171
3850,7,171
1075,15,172
17194,8,173
7786,71,173
13275,29,175
219,46,176
1662,43,177
4638,67,177
2423,66,178
3375,43,179
19162,13,180
4795,2,180
17156,52,180
17234,69,182
18661,18,183
8107,13,183
1181,69,184
13022,19,185
13760,16,186
4562,51,187
3468,60,187
10171,1,187
8302,21,188
18076,30,189
14004,0,190
13870,29,191
8232,20,192
2082,38,193
8460,27,195
16701,27,195
19168,25,195
1691,54,196
7148,31,198
11140,9,199
10207,61,199
10773,37,201
394,42,202
18117,5,204
19619,68,207
4546,56,207
5380,63,207
18573,61,209
19149,24,209
1919,66,209
19764,12,210
13516,20,210
12196,44,211
15174,28,213
16391,71,217
9702,71,217
19402,46,217
4785,49,218
15766,21,223
15465,20,224
10447,16,225
13786,2,227
2525,61,227
11365,38,227
13446,53,228
19472,69,229
17229,65,233
1187,20,233
12882,65,233
19731,49,234
2839,7,237
7668,7,237
12516,69,239
12023,4,240
8245,37,240
18491,4,240
6249,63,244
14358,69,245
18850,26,249
16863,46,250
15503,46,250
14214,62,252
7222,11,254
11830,4,254
9863,22,256
3435,32,261
17210,24,262
14158,0,264
6753,63,265
457,60,265
1781,66,266
6716,63,267
18798,70,268
4950,6,269
17484,11,269
9785,26,270
7465,52,271
5753,24,272
13797,31,274
9423,65,275
6986,59,279
9669,11,280
14688,36,280
14928,63,281
7035,54,283
19008,11,284
8780,67,284
1588,36,286
19634,23,287
14392,10,288
12583,41,289
19166,4,289
61,71,289
5897,30,291
7731,44,294
5737,48,296
11299,41,300
15835,50,301
4242,43,301
7926,29,301
4825,20,301
3625,28,302
7397,18,303
4808,42,304
7089,47,306
17808,12,306
6043,14,307
3709,14,307
5626,55,309
12949,16,309
18589,71,309
11283,46,310
14945,14,310
8370,45,311
3055,11,312
19721,38,312
7612,0,312
17325,51,313
11532,37,313
445,20,313
7907,32,313
5331,32,314
12889,29,315
13641,1,315
11149,38,315
18599,54,316
5293,26,316
11417,18,316
10253,16,317
18253,24,318
19984,35,319
1665,37,319
7037,63,320
13010,24,321
2502,30,323
4372,25,324
4759,1,324
14265,23,324
8018,54,325
2105,5,326
7221,15,327
921,37,328
12778,46,330
15598,26,331
2849,18,331
8981,58,332
8078,57,333
9084,20,333
3211,34,336
11589,35,338
2685,13,341
17687,71,341
5695,3,342
8571,24,343
14900,15,345
14411,24,345
5371,60,348
11048,37,350
15371,6,352
16146,46,355
9624,67,355
14423,20,356
17740,56,357
15826,60,358
5350,8,359
13551,37,360
12434,63,362
9176,8,362
15094,8,364
7320,44,367
14530,46,367
2150,59,368
2214,25,369
4686,14,369
18557,31,371
8380,27,371
10282,65,372
8755,20,372
6681,4,372
6368,45,373
19788,23,373
10679,9,375
343,12,375
17059,41,376
12350,19,377
13060,52,378
7511,24,380
3350,7,381
396,42,382
15464,51,383
6365,28,383
11573,71,384
16841,23,385
6557,59,385
19640,19,387
